ID,label
2998,10
2999,11
3000,19
3001,11
3002,5
3003,8
3004,11
3005,0
3006,0
3007,2
3008,8
3009,19
3010,11
3011,7
3012,0
3013,4
3014,0
3015,11
3016,7
3017,5
3018,4
3019,28
3020,1
3021,9
3022,11
3023,2
3024,17
3025,25
3026,1
3027,19
3028,2
3029,5
3030,9
3031,8
3032,8
3033,18
3034,6
3035,4
3036,14
3037,19
3038,8
3039,15
3040,4
3041,0
3042,7
3043,11
3044,8
3045,1
3046,23
3047,5
3048,14
3049,1
3050,11
3051,4
3052,25
3053,0
3054,11
3055,4
3056,12
3057,7
3058,8
3059,1
3060,25
3061,3
3062,5
3063,1
3064,5
3065,11
3066,9
3067,1
3068,8
3069,8
3070,7
3071,3
3072,4
3073,18
3074,14
3075,1
3076,8
3077,0
3078,8
3079,2
3080,7
3081,25
3082,19
3083,1
3084,12
3085,4
3086,2
3087,3
3088,6
3089,7
3090,0
3091,11
3092,7
3093,11
3094,8
3095,9
3096,4
3097,7
3098,11
3099,8
3100,25
3101,7
3102,8
3103,8
3104,8
3105,7
3106,7
3107,4
3108,11
3109,21
3110,7
3111,5
3112,6
3113,3
3114,0
3115,7
3116,16
3117,8
3118,5
3119,16
3120,7
3121,1
3122,7
3123,13
3124,4
3125,0
3126,7
3127,7
3128,2
3129,5
3130,3
3131,4
3132,7
3133,12
3134,7
3135,7
3136,5
3137,0
3138,23
3139,2
3140,13
3141,1
3142,8
3143,1
3144,1
3145,8
3146,0
3147,5
3148,7
3149,13
3150,13
3151,12
3152,25
3153,0
3154,13
3155,7
3156,12
3157,7
3158,7
3159,1
3160,1
3161,7
3162,9
3163,0
3164,1
3165,7
3166,1
3167,1
3168,8
3169,9
3170,3
3171,6
3172,16
3173,9
3174,14
3175,15
3176,7
3177,9
3178,7
3179,8
3180,10
3181,5
3182,11
3183,4
3184,0
3185,3
3186,13
3187,7
3188,8
3189,7
3190,1
3191,11
3192,7
3193,20
3194,19
3195,7
3196,0
3197,9
3198,6
3199,4
3200,1
3201,5
3202,7
3203,0
3204,3
3205,1
3206,4
3207,12
3208,13
3209,5
3210,2
3211,15
3212,7
3213,7
3214,4
3215,12
3216,7
3217,8
3218,8
3219,1
3220,1
3221,5
3222,15
3223,0
3224,7
3225,8
3226,13
3227,7
3228,8
3229,7
3230,8
3231,7
3232,2
3233,7
3234,6
3235,1
3236,13
3237,8
3238,23
3239,0
3240,9
3241,8
3242,11
3243,7
3244,7
3245,7
3246,21
3247,8
3248,12
3249,3
3250,7
3251,1
3252,3
3253,1
3254,8
3255,9
3256,8
3257,11
3258,3
3259,9
3260,2
3261,1
3262,1
3263,8
3264,9
3265,8
3266,1
3267,5
3268,8
3269,16
3270,11
3271,7
3272,7
3273,1
3274,12
3275,11
3276,15
3277,19
3278,16
3279,6
3280,5
3281,4
3282,5
3283,11
3284,5
3285,13
3286,9
3287,14
3288,1
3289,10
3290,14
3291,0
3292,11
3293,12
3294,7
3295,7
3296,4
3297,8
3298,14
3299,8
3300,16
3301,2
3302,8
3303,7
3304,8
3305,12
3306,12
3307,7
3308,5
3309,15
3310,1
3311,14
3312,0
3313,8
3314,9
3315,6
3316,10
3317,1
3318,2
3319,3
3320,0
3321,7
3322,11
3323,7
3324,4
3325,1
3326,2
3327,1
3328,2
3329,22
3330,12
3331,1
3332,7
3333,8
3334,8
3335,0
3336,11
3337,19
3338,6
3339,8
3340,2
3341,8
3342,5
3343,5
3344,7
3345,7
3346,11
3347,8
3348,25
3349,23
3350,7
3351,8
3352,7
3353,6
3354,11
3355,0
3356,6
3357,14
3358,7
3359,9
3360,5
3361,2
3362,12
3363,3
3364,7
3365,5
3366,12
3367,8
3368,7
3369,4
3370,1
3371,8
3372,3
3373,11
3374,19
3375,11
3376,4
3377,10
3378,7
3379,26
3380,23
3381,6
3382,8
3383,1
3384,0
3385,6
3386,8
3387,8
3388,5
3389,6
3390,11
3391,7
3392,9
3393,7
3394,6
3395,2
3396,1
3397,9
3398,8
3399,5
3400,8
3401,9
3402,9
3403,3
3404,7
3405,1
3406,12
3407,1
3408,3
3409,7
3410,4
3411,0
3412,4
3413,13
3414,26
3415,7
3416,6
3417,12
3418,8
3419,5
3420,1
3421,26
3422,13
3423,1
3424,13
3425,8
3426,1
3427,1
3428,2
3429,8
3430,9
3431,0
3432,8
3433,6
3434,3
3435,6
3436,0
3437,2
3438,12
3439,1
3440,17
3441,0
3442,7
3443,9
3444,8
3445,7
3446,7
3447,11
3448,26
3449,11
3450,5
3451,5
3452,1
3453,8
3454,12
3455,11
3456,0
3457,1
3458,5
3459,6
3460,9
3461,10
3462,6
3463,1
3464,12
3465,16
3466,2
3467,3
3468,8
3469,6
3470,7
3471,8
3472,7
3473,25
3474,8
3475,2
3476,1
3477,0
3478,8
3479,7
3480,8
3481,8
3482,11
3483,1
3484,6
3485,7
3486,8
3487,12
3488,13
3489,5
3490,1
3491,7
3492,0
3493,25
3494,7
3495,7
3496,1
3497,7
3498,1
3499,1
3500,7
3501,7
3502,15
3503,8
3504,5
3505,14
3506,0
3507,7
3508,11
3509,1
3510,7
3511,2
3512,8
3513,25
3514,5
3515,11
3516,11
3517,5
3518,2
3519,12
3520,10
3521,19
3522,6
3523,5
3524,0
3525,25
3526,12
3527,5
3528,1
3529,19
3530,8
3531,2
3532,6
3533,12
3534,5
3535,5
3536,9
3537,1
3538,7
3539,6
3540,3
3541,8
3542,13
3543,6
3544,8
3545,7
3546,11
3547,8
3548,19
3549,7
3550,3
3551,20
3552,8
3553,6
3554,11
3555,5
3556,6
3557,5
3558,11
3559,7
3560,11
3561,9
3562,19
3563,7
3564,19
3565,19
3566,2
3567,6
3568,4
3569,7
3570,1
3571,7
3572,9
3573,1
3574,1
3575,8
3576,3
3577,1
3578,1
3579,16
3580,12
3581,4
3582,5
3583,26
3584,13
3585,6
3586,7
3587,8
3588,7
3589,15
3590,7
3591,19
3592,6
3593,11
3594,8
3595,3
3596,5
3597,4
3598,5
3599,7
3600,13
3601,8
3602,7
3603,3
3604,8
3605,4
3606,8
3607,1
3608,5
3609,2
3610,1
3611,8
3612,4
3613,7
3614,8
3615,6
3616,2
3617,12
3618,6
3619,7
3620,7
3621,8
3622,0
3623,7
3624,7
3625,11
3626,1
3627,7
3628,8
3629,0
3630,12
3631,5
3632,7
3633,5
3634,1
3635,11
3636,7
3637,15
3638,2
3639,15
3640,4
3641,1
3642,13
3643,12
3644,0
3645,26
3646,3
3647,7
3648,4
3649,10
3650,9
3651,12
3652,2
3653,16
3654,7
3655,8
3656,5
3657,2
3658,6
3659,5
3660,12
3661,1
3662,5
3663,11
3664,11
3665,8
3666,12
3667,8
3668,8
3669,5
3670,7
3671,7
3672,1
3673,1
3674,8
3675,11
3676,6
3677,6
3678,21
3679,11
3680,15
3681,8
3682,6
3683,3
3684,3
3685,1
3686,13
3687,8
3688,8
3689,7
3690,7
3691,4
3692,6
3693,5
3694,19
3695,1
3696,8
3697,11
3698,6
3699,8
3700,0
3701,8
3702,7
3703,8
3704,7
3705,1
3706,19
3707,3
3708,7
3709,11
3710,7
3711,5
3712,1
3713,11
3714,1
3715,1
3716,4
3717,7
3718,1
3719,25
3720,7
3721,12
3722,2
3723,11
3724,4
3725,2
3726,12
3727,8
3728,11
3729,8
3730,8
3731,7
3732,9
3733,8
3734,1
3735,6
3736,5
3737,3
3738,6
3739,8
3740,11
3741,7
3742,0
3743,7
3744,0
3745,5
3746,1
3747,1
3748,0
3749,8
3750,8
3751,0
3752,8
3753,11
3754,1
3755,2
3756,14
3757,2
3758,12
3759,6
3760,19
3761,0
3762,12
3763,19
3764,13
3765,7
3766,7
3767,9
3768,3
3769,15
3770,4
3771,4
3772,3
3773,26
3774,12
3775,13
3776,19
3777,6
3778,8
3779,6
3780,8
3781,25
3782,7
3783,8
3784,1
3785,1
3786,1
3787,16
3788,11
3789,5
3790,13
3791,11
3792,1
3793,5
3794,7
3795,12
3796,19
3797,6
3798,4
3799,16
3800,19
3801,8
3802,11
3803,3
3804,5
3805,7
3806,20
3807,10
3808,1
3809,2
3810,6
3811,1
3812,7
3813,7
3814,6
3815,8
3816,7
3817,11
3818,19
3819,13
3820,0
3821,13
3822,1
3823,7
3824,16
3825,2
3826,8
3827,19
3828,1
3829,9
3830,7
3831,3
3832,6
3833,13
3834,0
3835,1
3836,1
3837,8
3838,7
3839,11
3840,8
3841,0
3842,8
3843,2
3844,19
3845,7
3846,8
3847,19
3848,8
3849,15
3850,3
3851,2
3852,2
3853,19
3854,9
3855,5
3856,12
3857,12
3858,6
3859,9
3860,8
3861,14
3862,3
3863,8
3864,2
3865,2
3866,5
3867,1
3868,8
3869,7
3870,7
3871,9
3872,7
3873,12
3874,1
3875,7
3876,3
3877,10
3878,0
3879,11
3880,15
3881,0
3882,8
3883,8
3884,7
3885,0
3886,12
3887,3
3888,5
3889,1
3890,9
3891,14
3892,6
3893,6
3894,8
3895,2
3896,11
3897,11
3898,10
3899,5
3900,13
3901,3
3902,19
3903,8
3904,9
3905,6
3906,8
3907,7
3908,12
3909,19
3910,3
3911,3
3912,4
3913,6
3914,15
3915,4
3916,7
3917,9
3918,5
3919,12
3920,12
3921,1
3922,7
3923,15
3924,10
3925,8
3926,5
3927,12
3928,7
3929,6
3930,5
3931,8
3932,9
3933,6
3934,8
3935,12
3936,12
3937,1
3938,7
3939,1
3940,0
3941,7
3942,7
3943,2
3944,8
3945,3
3946,2
3947,0
3948,13
3949,1
3950,1
3951,1
3952,4
3953,8
3954,25
3955,3
3956,11
3957,7
3958,12
3959,1
3960,8
3961,15
3962,3
3963,14
3964,2
3965,5
3966,6
3967,9
3968,1
3969,8
3970,11
3971,12
3972,11
3973,8
3974,7
3975,9
3976,1
3977,19
3978,1
3979,8
3980,7
3981,5
3982,3
3983,1
3984,1
3985,9
3986,3
3987,12
3988,2
3989,3
3990,0
3991,8
3992,11
3993,12
3994,12
3995,1
3996,6
3997,6
3998,7
3999,4
4000,8
4001,11
4002,12
4003,7
4004,7
4005,7
4006,10
4007,6
4008,2
4009,11
4010,8
4011,7
4012,0
4013,4
4014,12
4015,5
4016,7
4017,1
4018,1
4019,8
4020,0
4021,8
4022,0
4023,7
4024,8
4025,8
4026,5
4027,11
4028,16
4029,2
4030,2
4031,8
4032,7
4033,7
4034,9
4035,1
4036,1
4037,10
4038,1
4039,8
4040,11
4041,4
4042,0
4043,7
4044,13
4045,11
4046,5
4047,5
4048,13
4049,16
4050,1
4051,8
4052,1
4053,8
4054,9
4055,3
4056,8
4057,4
4058,15
4059,4
4060,8
4061,25
4062,5
4063,8
4064,12
4065,6
4066,0
4067,7
4068,2
4069,11
4070,25
4071,6
4072,5
4073,7
4074,7
4075,1
4076,2
4077,3
4078,5
4079,3
4080,6
4081,2
4082,12
4083,7
4084,4
4085,7
4086,9
4087,1
4088,8
4089,4
4090,8
4091,8
4092,0
4093,14
4094,9
4095,8
4096,3
4097,9
4098,7
4099,8
4100,3
4101,12
4102,25
4103,1
4104,2
4105,9
4106,15
4107,7
4108,8
4109,3
4110,11
4111,16
4112,12
4113,9
4114,13
4115,8
4116,11
4117,11
4118,7
4119,12
4120,11
4121,11
4122,0
4123,5
4124,7
4125,19
4126,8
4127,5
4128,26
4129,11
4130,9
4131,0
4132,8
4133,8
4134,7
4135,12
4136,7
4137,2
4138,12
4139,1
4140,2
4141,8
4142,8
4143,9
4144,11
4145,1
4146,9
4147,1
4148,8
4149,3
4150,2
4151,14
4152,8
4153,6
4154,11
4155,13
4156,2
4157,7
4158,8
4159,0
4160,11
4161,7
4162,7
4163,6
4164,12
4165,5
4166,5
4167,10
4168,7
4169,1
4170,11
4171,6
4172,9
4173,12
4174,9
4175,6
4176,0
4177,2
4178,7
4179,14
4180,11
4181,11
4182,1
4183,1
4184,13
4185,19
4186,6
4187,1
4188,7
4189,14
4190,11
4191,7
4192,7
4193,11
4194,8
4195,13
4196,7
4197,5
4198,12
4199,11
4200,3
4201,5
4202,7
4203,0
4204,7
4205,26
4206,15
4207,1
4208,5
4209,2
4210,7
4211,4
4212,7
4213,5
4214,3
4215,11
4216,5
4217,0
4218,1
4219,11
4220,7
4221,2
4222,11
4223,6
4224,7
4225,6
4226,2
4227,11
4228,9
4229,7
4230,1
4231,12
4232,3
4233,0
4234,13
4235,8
4236,0
4237,3
4238,9
4239,4
4240,1
4241,0
4242,0
4243,7
4244,14
4245,8
4246,1
4247,7
4248,4
4249,11
4250,1
4251,3
4252,5
4253,7
4254,12
4255,11
4256,12
4257,11
4258,2
4259,8
4260,7
4261,9
4262,8
4263,7
4264,1
4265,6
4266,16
4267,15
4268,13
4269,11
4270,4
4271,11
4272,5
4273,13
4274,7
4275,15
4276,16
4277,13
4278,8
4279,7
4280,5
4281,5
4282,7
4283,1
4284,11
4285,19
4286,21
4287,16
4288,0
4289,7
4290,7
4291,8
4292,6
4293,5
4294,14
4295,12
4296,8
4297,8
4298,13
4299,12
4300,4
4301,10
4302,6
4303,15
4304,3
4305,11
4306,12
4307,13
4308,4
4309,7
4310,7
4311,8
4312,1
4313,3
4314,14
4315,12
4316,8
4317,8
4318,2
4319,5
4320,3
4321,1
4322,7
4323,4
4324,8
4325,8
4326,6
4327,6
4328,7
4329,9
4330,11
4331,5
4332,3
4333,25
4334,14
4335,25
4336,20
4337,1
4338,2
4339,6
4340,16
4341,8
4342,8
4343,11
4344,2
4345,1
4346,23
4347,7
4348,1
4349,2
4350,7
4351,4
4352,1
4353,15
4354,13
4355,7
4356,7
4357,8
4358,1
4359,2
4360,7
4361,8
4362,1
4363,5
4364,10
4365,7
4366,1
4367,6
4368,6
4369,1
4370,7
4371,12
4372,1
4373,7
4374,7
4375,8
4376,1
4377,2
4378,7
4379,4
4380,5
4381,7
4382,1
4383,8
4384,6
4385,7
4386,6
4387,1
4388,7
4389,6
4390,5
4391,7
4392,15
4393,8
4394,2
4395,0
4396,0
4397,25
4398,11
4399,5
4400,8
4401,1
4402,19
4403,8
4404,7
4405,10
4406,1
4407,8
4408,9
4409,8
4410,1
4411,26
4412,8
4413,7
4414,1
4415,0
4416,0
4417,5
4418,8
4419,2
4420,23
4421,1
4422,9
4423,4
4424,8
4425,8
4426,7
4427,19
4428,8
4429,6
4430,1
4431,1
4432,9
4433,11
4434,13
4435,11
4436,16
4437,9
4438,9
4439,1
4440,7
4441,5
4442,3
4443,9
4444,1
4445,7
4446,9
4447,3
4448,9
4449,19
4450,6
4451,26
4452,7
4453,0
4454,7
4455,4
4456,7
4457,19
4458,12
4459,8
4460,7
4461,2
4462,8
4463,8
4464,5
4465,7
4466,3
4467,9
4468,0
4469,4
4470,7
4471,26
4472,12
4473,1
4474,11
4475,15
4476,1
4477,12
4478,1
4479,0
4480,12
4481,7
4482,8
4483,7
4484,12
4485,13
4486,0
4487,5
4488,0
4489,5
4490,10
4491,7
4492,1
4493,3
4494,9
4495,5
4496,11
4497,8
4498,4
4499,11
4500,0
4501,5
4502,26
4503,11
4504,7
4505,26
4506,7
4507,12
4508,2
4509,17
4510,8
4511,7
4512,6
4513,1
4514,1
4515,5
4516,2
4517,11
4518,19
4519,11
4520,11
4521,19
4522,8
4523,1
4524,12
4525,3
4526,7
4527,11
4528,6
4529,19
4530,4
4531,8
4532,3
4533,5
4534,1
4535,7
4536,8
4537,13
4538,8
4539,9
4540,4
4541,11
4542,4
4543,2
4544,13
4545,7
4546,7
4547,15
4548,7
4549,0
4550,0
4551,13
4552,1
4553,0
4554,3
4555,15
4556,0
4557,8
4558,7
4559,12
4560,19
4561,3
4562,12
4563,8
4564,0
4565,12
4566,13
4567,7
4568,5
4569,7
4570,6
4571,12
4572,19
4573,18
4574,1
4575,3
4576,4
4577,19
4578,1
4579,3
4580,1
4581,1
4582,0
4583,6
4584,1
4585,1
4586,0
4587,7
4588,8
4589,3
4590,6
4591,1
4592,9
4593,15
4594,6
4595,3
4596,2
4597,15
4598,7
4599,5
4600,0
4601,8
4602,0
4603,9
4604,7
4605,1
4606,8
4607,7
4608,1
4609,13
4610,3
4611,11
4612,25
4613,7
4614,2
4615,11
4616,5
4617,0
4618,1
4619,8
4620,6
4621,12
4622,6
4623,5
4624,5
4625,3
4626,8
4627,19
4628,7
4629,12
4630,3
4631,8
4632,14
4633,4
4634,4
4635,8
4636,5
4637,7
4638,7
4639,0
4640,25
4641,12
4642,7
4643,8
4644,0
4645,8
4646,13
4647,6
4648,0
4649,0
4650,8
4651,11
4652,7
4653,8
4654,6
4655,5
4656,15
4657,23
4658,6
4659,3
4660,1
4661,3
4662,19
4663,7
4664,15
4665,1
4666,7
4667,7
4668,7
4669,7
4670,13
4671,13
4672,7
4673,15
4674,8
4675,25
4676,11
4677,15
4678,8
4679,9
4680,11
4681,2
4682,3
4683,4
4684,0
4685,8
4686,5
4687,5
4688,6
4689,14
4690,1
4691,7
4692,1
4693,1
4694,10
4695,4
4696,5
4697,17
4698,6
4699,3
4700,4
4701,14
4702,1
4703,7
4704,4
4705,2
4706,7
4707,8
4708,2
4709,5
4710,2
4711,4
4712,7
4713,7
4714,1
4715,3
4716,0
4717,11
4718,19
4719,10
4720,9
4721,1
4722,10
4723,25
4724,0
4725,8
4726,0
4727,9
4728,1
4729,3
4730,15
4731,25
4732,5
4733,1
4734,7
4735,5
4736,8
4737,3
4738,7
4739,5
4740,2
4741,0
4742,3
4743,12
4744,8
4745,19
4746,2
4747,11
4748,7
4749,8
4750,23
4751,19
4752,13
4753,12
4754,6
4755,1
4756,0
4757,13
4758,12
4759,1
4760,1
4761,7
4762,0
4763,5
4764,12
4765,0
4766,2
4767,2
4768,12
4769,7
4770,8
4771,15
4772,2
4773,2
4774,3
4775,3
4776,2
4777,8
4778,8
4779,11
4780,8
4781,26
4782,2
4783,12
4784,4
4785,8
4786,1
4787,2
4788,7
4789,7
4790,3
4791,8
4792,8
4793,9
4794,9
4795,0
4796,2
4797,2
4798,7
4799,7
4800,5
4801,4
4802,25
4803,8
4804,7
4805,11
4806,5
4807,15
4808,1
4809,9
4810,0
4811,4
4812,1
4813,8
4814,8
4815,11
4816,19
4817,25
4818,0
4819,1
4820,11
4821,1
4822,8
4823,1
4824,5
4825,7
4826,12
4827,7
4828,5
4829,7
4830,3
4831,11
4832,0
4833,6
4834,11
4835,7
4836,1
4837,0
4838,8
4839,6
4840,0
4841,8
4842,11
4843,8
4844,0
4845,19
4846,0
4847,11
4848,5
4849,2
4850,13
4851,0
4852,3
4853,13
4854,1
4855,9
4856,8
4857,7
4858,8
4859,10
4860,3
4861,11
4862,12
4863,8
4864,3
4865,5
4866,4
4867,1
4868,8
4869,8
4870,1
4871,7
4872,4
4873,19
4874,2
4875,8
4876,19
4877,19
4878,7
4879,1
4880,1
4881,8
4882,8
4883,7
4884,0
4885,11
4886,7
4887,7
4888,13
4889,2
4890,4
4891,3
4892,8
4893,8
4894,19
4895,1
4896,6
4897,7
4898,11
4899,12
4900,0
4901,12
4902,8
4903,8
4904,11
4905,1
4906,3
4907,9
4908,19
4909,11
4910,11
4911,7
4912,2
4913,2
4914,2
4915,8
4916,16
4917,23
4918,7
4919,1
4920,8
4921,11
4922,11
4923,4
4924,0
4925,11
4926,0
4927,7
4928,19
4929,15
4930,3
4931,5
4932,5
4933,1
4934,7
4935,11
4936,8
4937,12
4938,2
4939,1
4940,0
4941,4
4942,8
4943,5
4944,11
4945,6
4946,0
4947,0
4948,9
4949,8
4950,1
4951,12
4952,7
4953,11
4954,5
4955,16
4956,6
4957,8
4958,0
4959,8
4960,9
4961,5
4962,7
4963,7
4964,4
4965,8
4966,1
4967,13
4968,8
4969,1
4970,8
4971,1
4972,12
4973,1
4974,18
4975,3
4976,6
4977,15
4978,19
4979,12
4980,4
4981,1
4982,15
4983,19
4984,4
4985,12
4986,6
4987,1
4988,8
4989,7
4990,5
4991,18
4992,9
4993,8
4994,12
4995,7
4996,8
4997,12
4998,11
4999,7
5000,1
5001,8
5002,9
5003,3
5004,3
5005,13
5006,3
5007,0
5008,1
5009,9
5010,5
5011,0
5012,0
5013,3
5014,12
5015,19
5016,9
5017,19
5018,3
5019,0
5020,11
5021,3
5022,8
5023,16
5024,5
5025,1
5026,5
5027,8
5028,11
5029,5
5030,1
5031,8
5032,5
5033,3
5034,12
5035,8
5036,2
5037,0
5038,2
5039,11
5040,8
5041,13
5042,13
5043,7
5044,6
5045,4
5046,7
5047,1
5048,19
5049,7
5050,1
5051,11
5052,7
5053,16
5054,8
5055,3
5056,12
5057,7
5058,7
5059,6
5060,23
5061,0
5062,8
5063,5
5064,7
5065,1
5066,11
5067,7
5068,1
5069,5
5070,8
5071,5
5072,1
5073,25
5074,7
5075,1
5076,5
5077,11
5078,7
5079,8
5080,12
5081,5
5082,7
5083,25
5084,8
5085,7
5086,7
5087,1
5088,7
5089,8
5090,2
5091,1
5092,2
5093,5
5094,8
5095,4
5096,1
5097,9
5098,11
5099,5
5100,3
5101,7
5102,9
5103,5
5104,7
5105,7
5106,19
5107,12
5108,15
5109,19
5110,17
5111,1
5112,9
5113,12
5114,0
5115,1
5116,11
5117,8
5118,5
5119,4
5120,8
5121,2
5122,1
5123,8
5124,7
5125,8
5126,7
5127,9
5128,3
5129,5
5130,18
5131,6
5132,3
5133,1
5134,2
5135,3
5136,5
5137,5
5138,12
5139,5
5140,1
5141,1
5142,5
5143,7
5144,1
5145,8
5146,19
5147,0
5148,7
5149,1
5150,11
5151,1
5152,0
5153,7
5154,3
5155,8
5156,19
5157,4
5158,3
5159,11
5160,19
5161,12
5162,2
5163,7
5164,0
5165,8
5166,12
5167,5
5168,1
5169,1
5170,1
5171,13
5172,0
5173,0
5174,16
5175,5
5176,6
5177,13
5178,7
5179,8
5180,12
5181,13
5182,6
5183,8
5184,1
5185,0
5186,7
5187,5
5188,8
5189,7
5190,1
5191,5
5192,8
5193,12
5194,0
5195,3
5196,8
5197,0
5198,7
5199,1
5200,7
5201,20
5202,8
5203,0
5204,8
5205,15
5206,8
5207,12
5208,0
5209,7
5210,3
5211,7
5212,4
5213,2
5214,5
5215,7
5216,19
5217,6
5218,0
5219,7
5220,7
5221,6
5222,11
5223,2
5224,1
5225,8
5226,3
5227,1
5228,5
5229,12
5230,7
5231,7
5232,7
5233,10
5234,7
5235,8
5236,8
5237,5
5238,2
5239,23
5240,12
5241,0
5242,5
5243,2
5244,8
5245,16
5246,5
5247,0
5248,25
5249,13
5250,8
5251,6
5252,13
5253,6
5254,26
5255,5
5256,13
5257,2
5258,8
5259,11
5260,8
5261,14
5262,8
5263,6
5264,8
5265,6
5266,2
5267,12
5268,12
5269,8
5270,1
5271,6
5272,7
5273,1
5274,7
5275,16
5276,19
5277,5
5278,12
5279,7
5280,1
5281,1
5282,0
5283,19
5284,8
5285,8
5286,4
5287,8
5288,3
5289,19
5290,8
5291,12
5292,2
5293,7
5294,8
5295,1
5296,22
5297,11
5298,2
5299,3
5300,4
5301,2
5302,1
5303,5
5304,8
5305,7
5306,9
5307,3
5308,7
5309,11
5310,7
5311,1
5312,1
5313,3
5314,0
5315,8
5316,12
5317,8
5318,0
5319,8
5320,25
5321,8
5322,2
5323,1
5324,6
5325,7
5326,12
5327,19
5328,15
5329,5
5330,5
5331,8
5332,0
5333,8
5334,1
5335,7
5336,7
5337,7
5338,6
5339,11
5340,7
5341,20
5342,12
5343,19
5344,8
5345,3
5346,1
5347,0
5348,1
5349,8
5350,2
5351,7
5352,7
5353,2
5354,7
5355,4
5356,2
5357,17
5358,0
5359,7
5360,23
5361,6
5362,19
5363,25
5364,7
5365,6
5366,13
5367,5
5368,9
5369,10
5370,11
5371,15
5372,7
5373,19
5374,1
5375,7
5376,1
5377,1
5378,7
5379,1
5380,7
5381,13
5382,8
5383,0
5384,3
5385,0
5386,6
5387,3
5388,6
5389,8
5390,0
5391,0
5392,2
5393,12
5394,7
5395,8
5396,1
5397,9
5398,12
5399,10
5400,3
5401,12
5402,6
5403,10
5404,3
5405,7
5406,19
5407,15
5408,3
5409,13
5410,25
5411,7
5412,9
5413,7
5414,1
5415,7
5416,19
5417,13
5418,7
5419,7
5420,11
5421,2
5422,8
5423,6
5424,7
5425,12
5426,5
5427,16
5428,4
5429,7
5430,11
5431,5
5432,11
5433,1
5434,0
5435,8
5436,1
5437,15
5438,8
5439,1
5440,8
5441,7
5442,8
5443,0
5444,11
5445,11
5446,7
5447,17
5448,11
5449,9
5450,7
5451,3
5452,7
5453,12
5454,8
5455,7
5456,6
5457,1
5458,5
5459,7
5460,11
5461,5
5462,3
5463,7
5464,1
5465,1
5466,19
5467,5
5468,28
5469,13
5470,7
5471,1
5472,11
5473,9
5474,11
5475,1
5476,12
5477,7
5478,8
5479,2
5480,14
5481,11
5482,1
5483,0
5484,11
5485,18
5486,14
5487,0
5488,1
5489,1
5490,15
5491,1
5492,4
5493,9
5494,1
5495,7
5496,6
5497,12
5498,16
5499,14
5500,7
5501,0
5502,11
5503,9
5504,1
5505,15
5506,0
5507,6
5508,7
5509,18
5510,9
5511,3
5512,8
5513,6
5514,4
5515,12
5516,12
5517,6
5518,6
5519,28
5520,23
5521,3
5522,16
5523,5
5524,3
5525,1
5526,2
5527,7
5528,7
5529,4
5530,11
5531,0
5532,7
5533,3
5534,4
5535,1
5536,16
5537,10
5538,6
5539,19
5540,0
5541,11
5542,2
5543,19
5544,5
5545,6
5546,25
5547,6
5548,3
5549,8
5550,1
5551,1
5552,15
5553,7
5554,7
5555,13
5556,5
5557,10
5558,1
5559,9
5560,8
5561,12
5562,7
5563,9
5564,6
5565,23
5566,1
5567,1
5568,11
5569,12
5570,11
5571,1
5572,12
5573,15
5574,12
5575,25
5576,5
5577,1
5578,6
5579,16
5580,7
5581,9
5582,12
5583,3
5584,9
5585,1
5586,11
5587,12
5588,12
5589,8
5590,1
5591,5
5592,9
5593,8
5594,7
5595,1
5596,19
5597,8
5598,7
5599,1
5600,1
5601,8
5602,5
5603,11
5604,4
5605,7
5606,1
5607,8
5608,12
5609,8
5610,5
5611,5
5612,7
5613,5
5614,8
5615,7
5616,4
5617,4
5618,0
5619,7
5620,19
5621,2
5622,4
5623,3
5624,6
5625,7
5626,4
5627,16
5628,8
5629,16
5630,14
5631,1
5632,1
5633,3
5634,11
5635,26
5636,2
5637,7
5638,7
5639,7
5640,7
5641,8
5642,1
5643,6
5644,9
5645,12
5646,7
5647,5
5648,5
5649,16
5650,12
5651,0
5652,2
5653,0
5654,5
5655,7
5656,1
5657,4
5658,19
5659,13
5660,1
5661,11
5662,7
5663,8
5664,1
5665,11
5666,7
5667,9
5668,15
5669,10
5670,19
5671,2
5672,1
5673,1
5674,0
5675,0
5676,7
5677,16
5678,5
5679,8
5680,19
5681,5
5682,5
5683,5
5684,6
5685,3
5686,9
5687,10
5688,15
5689,15
5690,7
5691,3
5692,7
5693,8
5694,12
5695,25
5696,8
5697,1
5698,1
5699,19
5700,11
5701,26
5702,14
5703,5
5704,7
5705,4
5706,15
5707,7
5708,8
5709,25
5710,0
5711,7
5712,8
5713,12
5714,12
5715,9
5716,8
5717,17
5718,5
5719,3
5720,2
5721,11
5722,7
5723,7
5724,0
5725,8
5726,25
5727,1
5728,10
5729,12
5730,2
5731,19
5732,3
5733,8
5734,6
5735,4
5736,0
5737,11
5738,12
5739,1
5740,8
5741,12
5742,9
5743,12
5744,7
5745,8
5746,2
5747,7
5748,13
5749,8
5750,5
5751,7
5752,1
5753,7
5754,19
5755,1
5756,7
5757,9
5758,8
5759,5
5760,8
5761,3
5762,12
5763,19
5764,1
5765,13
5766,1
5767,19
5768,7
5769,6
5770,15
5771,8
5772,5
5773,19
5774,8
5775,7
5776,13
5777,8
5778,25
5779,19
5780,3
5781,7
5782,7
5783,25
5784,1
5785,5
5786,5
5787,8
5788,7
5789,4
5790,13
5791,0
5792,19
5793,7
5794,4
5795,3
5796,1
